ISU,GENDER,DATE_BIRTH,ST_YEAR,SEMESTER,DISC_ID,MAIN_PLAN,TYPE_NAME,MARK
17920798276272228369,М,1974,2019/2020,2.0,6264647027297785704,15970149812698605927,Экзамен,3.3448275862068964
17920798276272228369,М,1974,2019/2020,2.0,6264647027297785704,15497068133959288608,Экзамен,3.3459119496855347
17920798276272228369,М,1974,2019/2020,1.0,6264647027297785704,15970149812698605927,Экзамен,3.5078125
17920798276272228369,М,1974,2019/2020,1.0,6264647027297785704,15497068133959288608,Экзамен,3.591160220994475
17920798276272228369,М,1974,2019/2020,1.0,6264647027297785704,17612328442276550730,Экзамен,3.341463414634146
17920798276272228369,М,1974,2020/2021,2.0,6264647027297785704,4833027042617058934,Экзамен,3.267605633802817
17920798276272228369,М,1974,2020/2021,1.0,6264647027297785704,4833027042617058934,Экзамен,3.4526315789473685
17920798276272228369,М,1974,2018/2019,2.0,18179989018279378066,3636112309748229871,Экзамен,4.233333333333333
17920798276272228369,М,1974,2019/2020,2.0,18179989018279378066,3259025934245756351,Экзамен,3.8157894736842106
17920798276272228369,М,1974,2019/2020,1.0,18179989018279378066,3259025934245756351,Экзамен,4.048780487804878
17920798276272228369,М,1974,2020/2021,2.0,9136155891279122895,16759785683902129918,Экзамен,3.365853658536585
17920798276272228369,М,1974,2020/2021,2.0,9136155891279122895,11572466657018792275,Экзамен,3.38
17920798276272228369,М,1974,2020/2021,1.0,9136155891279122895,11572466657018792275,Экзамен,3.532258064516129
4496428552491756463,М,1989,2019/2020,2.0,5111885073507109719,3565092471695652870,Экзамен,3.5211267605633805
4496428552491756463,М,1989,2020/2021,2.0,5111885073507109719,1687632545974113449,Экзамен,3.55421686746988
4496428552491756463,М,1989,2019/2020,2.0,17829465878682430528,3992998877996415217,Экзамен,2.85
4496428552491756463,М,1989,2019/2020,2.0,17829465878682430528,13824106672355427888,Экзамен,3.333333333333333
4496428552491756463,М,1989,2019/2020,1.0,4253495733057509436,12572440150254943648,Экзамен,3.458333333333333
4496428552491756463,М,1989,2019/2020,1.0,4253495733057509436,5362976524072356586,Экзамен,3.504672897196261
4496428552491756463,М,1989,2018/2019,2.0,6264647027297785704,1735447964736427415,Экзамен,3.5
4496428552491756463,М,1989,2018/2019,2.0,6264647027297785704,11601735065314202486,Экзамен,3.50561797752809
4496428552491756463,М,1989,2020/2021,2.0,6264647027297785704,4024211656037889459,Экзамен,3.427350427350427
4496428552491756463,М,1989,2019/2020,3.0,4512374046740570946,3363922121647122056,Экзамен,3.5396825396825395
4496428552491756463,М,1989,2019/2020,2.0,3349554631096550219,4277008905584954292,Экзамен,3.826923076923077
4496428552491756463,М,1989,2019/2020,1.0,3349554631096550219,4277008905584954292,Экзамен,3.7586206896551726
4496428552491756463,М,1989,2020/2021,2.0,5638177065270669737,268128140399877465,Экзамен,3.703703703703704
4496428552491756463,М,1989,2020/2021,1.0,5638177065270669737,268128140399877465,Экзамен,3.8333333333333335
4496428552491756463,М,1989,2020/2021,1.0,5638177065270669737,5462297023180158959,Экзамен,3.742857142857143
4496428552491756463,М,1989,2020/2021,2.0,9136155891279122895,16759785683902129918,Экзамен,3.365853658536585
4496428552491756463,М,1989,2020/2021,1.0,9136155891279122895,16759785683902129918,Экзамен,3.627450980392157
14513253238367255053,М,1979,2020/2021,6.0,18431371490397109397,12583935990411924420,Зачет,
14513253238367255053,М,1979,2020/2021,6.0,18431371490397109397,12583935990411924420,Странный зачет,5.0
14513253238367255053,М,1979,2020/2021,6.0,15750308911327850399,5702036724245840580,Зачет,
14513253238367255053,М,1979,2018/2019,2.0,9848012366215097300,6109444872767872868,Экзамен,4.180722891566265
14513253238367255053,М,1979,2018/2019,2.0,9848012366215097300,4352635255996225715,Экзамен,4.046979865771812
14513253238367255053,М,1979,2018/2019,2.0,9848012366215097300,4969477580156330720,Экзамен,4.277777777777778
14513253238367255053,М,1979,2018/2019,2.0,9848012366215097300,13019929768422386211,Экзамен,4.072727272727272
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,15803397244579105871,Экзамен,3.823529411764706
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,3907047879618742577,Экзамен,3.8461538461538463
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,4862064472418713298,Экзамен,4.035714285714286
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,10063135663229342125,Экзамен,3.8125
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,3636112309748229871,Экзамен,3.9705882352941178
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,13296613252650366679,Экзамен,3.586206896551724
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,10681753568606010416,Экзамен,3.6666666666666665
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,4618577268246216255,Экзамен,4.064516129032258
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,8119954803121849123,Экзамен,3.933333333333333
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,3571631677927574490,Экзамен,3.692307692307693
14513253238367255053,М,1979,2018/2019,1.0,9848012366215097300,3363922121647122056,Экзамен,3.7666666666666666
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,15970149812698605927,Экзамен,3.721311475409836
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,15497068133959288608,Экзамен,3.676646706586826
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,3992998877996415217,Экзамен,2.95
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,1959684331878544858,Экзамен,3.857142857142857
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,13824106672355427888,Экзамен,3.8461538461538463
14513253238367255053,М,1979,2019/2020,2.0,9848012366215097300,17612328442276550730,Экзамен,3.723684210526316
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,4277008905584954292,Экзамен,4.310344827586207
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,18325036910583094652,Экзамен,4.3023255813953485
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,7130526432801337743,Экзамен,4.045454545454546
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,1854074314071699082,Экзамен,4.065573770491803
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,10913539923776105000,Экзамен,4.176470588235294
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,13130252117151459909,Экзамен,3.987341772151898
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,12229251672782950828,Экзамен,3.8461538461538463
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,15549593930983347116,Экзамен,3.9375
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,18088832473350900077,Экзамен,3.909090909090909
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,6400029993508373585,Экзамен,3.590909090909091
14513253238367255053,М,1979,2019/2020,1.0,9848012366215097300,8417928891314317457,Экзамен,4.0
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,15115632378910559073,Экзамен,3.8181818181818175
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,4833027042617058934,Экзамен,3.581699346405229
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,2670765318842283532,Экзамен,3.842105263157895
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,1962974519541865273,Экзамен,4.218181818181818
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,4664712865904477750,Экзамен,3.7777777777777777
14513253238367255053,М,1979,2020/2021,2.0,9848012366215097300,4024211656037889459,Экзамен,3.685483870967742
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,9271751027415738909,Экзамен,4.1923076923076925
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,16759785683902129918,Экзамен,3.9375
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,6252077101057070041,Экзамен,4.476190476190476
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,4280768675732582346,Экзамен,4.482758620689655
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,268128140399877465,Экзамен,3.896551724137931
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,11572466657018792275,Экзамен,3.85483870967742
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,5462297023180158959,Экзамен,4.314285714285714
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,12452881506806817319,Экзамен,3.9069767441860463
14513253238367255053,М,1979,2020/2021,1.0,9848012366215097300,16237482972591189123,Экзамен,3.947368421052632
11941490746730852981,М,1974,2018/2019,2.0,9848012366215097300,13853157285610124152,Экзамен,3.740740740740741
11941490746730852981,М,1974,2018/2019,2.0,9848012366215097300,1735447964736427415,Экзамен,3.8025477707006368
11941490746730852981,М,1974,2018/2019,2.0,9848012366215097300,16219543663792592790,Экзамен,4.17948717948718
11941490746730852981,М,1974,2018/2019,2.0,9848012366215097300,11623170453297887849,Экзамен,4.146067415730337
11941490746730852981,М,1974,2018/2019,2.0,9848012366215097300,11601735065314202486,Экзамен,3.686046511627907
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,5328810178737643245,Экзамен,4.111111111111111
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,3081038864116124328,Экзамен,4.4
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,15677186864613149590,Экзамен,3.9213483146067416
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,8417928891314317457,Экзамен,4.727272727272728
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,13732214739730995501,Экзамен,4.25
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,12560046016913273528,Экзамен,4.5
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,15820306466107805201,Экзамен,4.069767441860465
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,4913217172818464925,Экзамен,4.105263157894737
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,877609981233165702,Экзамен,4.166666666666667
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,2706752985219858469,Экзамен,4.307692307692308
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,13375611964137636918,Экзамен,4.428571428571429
11941490746730852981,М,1974,2018/2019,1.0,9848012366215097300,12005014290413026222,Экзамен,4.5625
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,10572588772961100256,Экзамен,3.953367875647668
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,7966496951094781313,Экзамен,4.090909090909091
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,8245777510924300282,Экзамен,4.0989010989010985
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,3565092471695652870,Экзамен,4.071428571428571
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,15205345225617148514,Экзамен,3.888888888888889
11941490746730852981,М,1974,2019/2020,2.0,9848012366215097300,2516887713846954209,Экзамен,3.716981132075472
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,12802389387899367182,Экзамен,4.0
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,6612640601623325017,Экзамен,4.076923076923077
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,2580376221820191753,Экзамен,4.0
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,12572440150254943648,Экзамен,4.0
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,17831658247099493233,Экзамен,4.130952380952381
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,3259025934245756351,Экзамен,4.088888888888889
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,17704007319279137892,Экзамен,4.15
11941490746730852981,М,1974,2019/2020,1.0,9848012366215097300,5362976524072356586,Экзамен,3.878504672897196
11941490746730852981,М,1974,2020/2021,2.0,9848012366215097300,4833027042617058934,Экзамен,3.581699346405229
11941490746730852981,М,1974,2020/2021,2.0,9848012366215097300,1687632545974113449,Экзамен,3.930232558139535
11941490746730852981,М,1974,2020/2021,2.0,9848012366215097300,8112094304307140942,Экзамен,3.882352941176471
11941490746730852981,М,1974,2020/2021,2.0,9848012366215097300,5283359639739198,Экзамен,3.816666666666667
11941490746730852981,М,1974,2020/2021,2.0,9848012366215097300,4024211656037889459,Экзамен,3.685483870967742
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,13892532057088515508,Экзамен,3.933333333333333
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,14836967834769419376,Экзамен,4.142857142857143
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,747061834329114922,Экзамен,3.8
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,11537816928867622181,Экзамен,4.176470588235294
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,16432325459770391787,Экзамен,4.0
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,7388730471848906305,Экзамен,4.2
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,10512842687094768531,Экзамен,4.3
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,17341378711746966940,Экзамен,3.85
11941490746730852981,М,1974,2020/2021,1.0,9848012366215097300,11183287384627919237,Экзамен,4.083333333333333
13024876743693499967,М,2000,2020/2021,2.0,10823214042303750579,7022805511762894813,Дифференцированный зачет,3.48689138576779
13024876743693499967,М,2000,2020/2021,1.0,10823214042303750579,7022805511762894813,Дифференцированный зачет,3.606060606060606
13024876743693499967,М,2000,2019/2020,2.0,15581569165766148826,10080731777079285074,Экзамен,3.388111888111888
1311605010492521701,Ж,1972,2019/2020,3.0,4258608271424308357,4862064472418713298,Экзамен,4.684210526315789
1311605010492521701,Ж,1972,2019/2020,3.0,4258608271424308357,16219543663792592790,Экзамен,4.6571428571428575
1311605010492521701,Ж,1972,2019/2020,3.0,4258608271424308357,11601735065314202486,Экзамен,4.540983606557377
5534252716273156122,М,1961,2018/2019,2.0,16193219749394710015,6109444872767872868,Экзамен,4.716049382716049
3961636719530163135,М,1990,2018/2019,2.0,16193219749394710015,10681753568606010416,Экзамен,3.692307692307693
3961636719530163135,М,1990,2018/2019,2.0,16193219749394710015,4618577268246216255,Экзамен,4.354838709677419
3961636719530163135,М,1990,2018/2019,2.0,16193219749394710015,8119954803121849123,Экзамен,4.357142857142857
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,3081038864116124328,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,10063135663229342125,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,13296613252650366679,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,10681753568606010416,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,4618577268246216255,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,15820306466107805201,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,8119954803121849123,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,6109444872767872868,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,4913217172818464925,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,4969477580156330720,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,13019929768422386211,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,3571631677927574490,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,1601392918367593206,3363922121647122056,Зачет,
12786968378584425469,Ж,1953,2018/2019,1.0,3797456238629564798,16434613202457195613,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,15677186864613149590,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,3907047879618742577,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,13853157285610124152,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,8417928891314317457,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,12560046016913273528,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,13296613252650366679,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,10063135663229342125,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,3363922121647122056,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,877609981233165702,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,12612448798936427967,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,4862064472418713298,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,15803397244579105871,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,13732214739730995501,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,13375611964137636918,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,15820306466107805201,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,2706752985219858469,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,17162917803735082794,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,3636112309748229871,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,3571631677927574490,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,4352635255996225715,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,5328810178737643245,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,8119954803121849123,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,16219543663792592790,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,12005014290413026222,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,3081038864116124328,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,11623170453297887849,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,4913217172818464925,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,10681753568606010416,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,1735447964736427415,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,11601735065314202486,Зачет,
12786968378584425469,Ж,1953,2019/2020,4.0,16952703406926101025,4618577268246216255,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,6764959010130284382,16434613202457195613,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,5328810178737643245,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,15677186864613149590,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,13853157285610124152,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,13732214739730995501,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,3636112309748229871,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,4618577268246216255,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,16219543663792592790,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,6109444872767872868,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,4352635255996225715,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,877609981233165702,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,4969477580156330720,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,2706752985219858469,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,11623170453297887849,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,13019929768422386211,Зачет,
12786968378584425469,Ж,1953,2018/2019,2.0,13789771458674529179,12005014290413026222,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,5328810178737643245,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,15803397244579105871,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,3907047879618742577,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,8417928891314317457,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,4862064472418713298,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,13853157285610124152,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,13732214739730995501,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,12560046016913273528,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,3636112309748229871,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,4352635255996225715,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,2706752985219858469,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,11623170453297887849,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,13375611964137636918,Зачет,
7394921448841990531,Ж,1977,2018/2019,1.0,1601392918367593206,12005014290413026222,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,4277008905584954292,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,15970149812698605927,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,18325036910583094652,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,12802389387899367182,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,7130526432801337743,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,15497068133959288608,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,1959684331878544858,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,15549593930983347116,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,17612328442276550730,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,3259025934245756351,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,18088832473350900077,Зачет,
7394921448841990531,Ж,1977,2019/2020,1.0,1601392918367593206,2516887713846954209,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,15677186864613149590,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,13853157285610124152,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,8417928891314317457,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,10063135663229342125,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,4969477580156330720,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,12612448798936427967,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,4862064472418713298,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,15803397244579105871,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,15820306466107805201,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,3636112309748229871,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,4352635255996225715,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,13019929768422386211,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,16219543663792592790,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,6109444872767872868,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,11623170453297887849,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,4913217172818464925,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,1735447964736427415,Зачет,
7394921448841990531,Ж,1977,2019/2020,3.0,5702509582319458883,11601735065314202486,Зачет,
7394921448841990531,Ж,1977,2018/2019,2.0,13789771458674529179,1735447964736427415,Зачет,
7394921448841990531,Ж,1977,2018/2019,2.0,13789771458674529179,6109444872767872868,Зачет,
15804228083424494580,Ж,1957,2020/2021,2.0,18228545777253862455,9271751027415738909,Экзамен,3.869565217391304
15804228083424494580,Ж,1957,2020/2021,2.0,18228545777253862455,11537816928867622181,Экзамен,3.533333333333333
15804228083424494580,Ж,1957,2020/2021,2.0,18228545777253862455,17341378711746966940,Экзамен,3.736842105263158
15804228083424494580,Ж,1957,2020/2021,1.0,18228545777253862455,9271751027415738909,Зачет,
15804228083424494580,Ж,1957,2020/2021,1.0,18228545777253862455,11537816928867622181,Зачет,
15804228083424494580,Ж,1957,2020/2021,1.0,18228545777253862455,17341378711746966940,Зачет,
15804228083424494580,Ж,1957,2019/2020,4.0,12019964007450269654,4969477580156330720,Зачет,
15804228083424494580,Ж,1957,2019/2020,4.0,12019964007450269654,13019929768422386211,Зачет,
15804228083424494580,Ж,1957,2020/2021,4.0,12019964007450269654,3565092471695652870,Зачет,
15804228083424494580,Ж,1957,2019/2020,1.0,14958075377697436285,10080731777079285074,Экзамен,3.645569620253165
15804228083424494580,Ж,1957,2019/2020,1.0,844904365172877593,10080731777079285074,Экзамен,3.6151419558359614
15804228083424494580,Ж,1957,2018/2019,2.0,12438156643450875639,13019929768422386211,Экзамен,3.6440677966101696
15804228083424494580,Ж,1957,2019/2020,3.0,12438156643450875639,13019929768422386211,Экзамен,3.617021276595745
15804228083424494580,Ж,1957,2018/2019,1.0,11130215275216855001,4352635255996225715,Экзамен,3.574712643678161
15804228083424494580,Ж,1957,2019/2020,2.0,6726924670921140867,13824106672355427888,Экзамен,3.375
15804228083424494580,Ж,1957,2019/2020,3.0,6726924670921140867,4969477580156330720,Экзамен,3.4242424242424243
1014465720985857441,М,1972,2019/2020,2.0,414360622201993003,10782470634773039372,Экзамен,3.6965174129353233
1014465720985857441,М,1972,2019/2020,1.0,414360622201993003,10782470634773039372,Экзамен,3.804545454545455
1014465720985857441,М,1972,2020/2021,4.0,5489872993578592766,10782470634773039372,Экзамен,3.3212121212121213
1014465720985857441,М,1972,2020/2021,3.0,5489872993578592766,10782470634773039372,Экзамен,3.6706586826347305
5282572849232627823,М,1996,2020/2021,2.0,6753136882473245081,12452881506806817319,Экзамен,3.3797468354430378
5282572849232627823,М,1996,2020/2021,1.0,6753136882473245081,12452881506806817319,Экзамен,3.5494505494505493
5282572849232627823,М,1996,2020/2021,2.0,552619236026332123,4833027042617058934,Экзамен,3.616438356164384
5282572849232627823,М,1996,2020/2021,1.0,552619236026332123,4833027042617058934,Экзамен,3.9415204678362574
17068781794418166948,Ж,1985,2018/2019,2.0,16193219749394710015,1735447964736427415,Экзамен,4.041379310344827
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,3907047879618742577,,
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,3636112309748229871,,
7706860321867340202,Ж,1970,2020/2021,6.0,8471500331110227546,13019929768422386211,Зачет,
7706860321867340202,Ж,1970,2020/2021,6.0,8471500331110227546,4862064472418713298,Зачет,
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,12583935990411924420,,
7706860321867340202,Ж,1970,2020/2021,6.0,8471500331110227546,877609981233165702,Зачет,
7706860321867340202,Ж,1970,2020/2021,6.0,8471500331110227546,6109444872767872868,Зачет,
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,15677186864613149590,,
7706860321867340202,Ж,1970,2020/2021,6.0,8471500331110227546,13296613252650366679,Зачет,
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,15820306466107805201,,
7706860321867340202,Ж,1970,2020/2021,,8471500331110227546,17162917803735082794,,
